fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	max_bin	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211122 215637	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	222	TRUE	0.176734298648323	0.735824620508174	0.920493216987607	969	13.3607179290874	217	41.6538956290446	115.199019620644	25	4884	813697	90.6969818902373	0.569214305008294	813697	5	44	4456	0.0372908873323124	5730000	5630000	4389	0.0367301850317592	5813750	5813750	62
20211122 215646	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	222	TRUE	0.176734298648323	0.735824620508174	0.920493216987607	969	13.3607179290874	217	41.6538956290446	115.199019620644	25	4884	344719	90.6969818902373	0.569214305008294	344719	6	24	4939	0.041332965110927	5676250	5876250	4449	0.0372323064949411	5838750	5938750	62
20211122 215655	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	222	TRUE	0.176734298648323	0.735824620508174	0.920493216987607	969	13.3607179290874	217	41.6538956290446	115.199019620644	25	4884	127217	90.6969818902373	0.569214305008294	127217	7	33	4328	0.0362196948775242	5790000	4990000	4443	0.0371820943486229	5846250	5946250	62
20211122 215704	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	222	TRUE	0.176734298648323	0.735824620508174	0.920493216987607	969	13.3607179290874	217	41.6538956290446	115.199019620644	25	4884	464371	90.6969818902373	0.569214305008294	464371	8	25	4369	0.0365628112106985	5738750	4938750	4557	0.0381361251286686	5853750	5853750	62
20211122 215714	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	222	TRUE	0.176734298648323	0.735824620508174	0.920493216987607	969	13.3607179290874	217	41.6538956290446	115.199019620644	25	4884	645137	90.6969818902373	0.569214305008294	645137	9	49	4960	0.0415087076230407	5900000	5850000	4520	0.0378264835597064	5850000	5900000	62
20211122 215724	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	222	TRUE	0.176734298648323	0.735824620508174	0.920493216987607	969	13.3607179290874	217	41.6538956290446	115.199019620644	25	4884	480803	90.6969818902373	0.569214305008294	480803	10	36	5042	0.0421949402893893	5847500	5447500	4402	0.0368389780154486	5897500	5797500	62
20211122 215738	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	250	TRUE	0.0791939867163167	0.668051119217493	0.907620527687745	178	12.3040157183951	215	0.196521382227833	153.190390619915	142	870	378821	73.2269183868347	0.576098859716333	378821	1	49	5322	0.0445381737842384	5947500	6047500	5322	0.0445381737842384	5947500	6047500	63
20211122 215753	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	250	TRUE	0.0791939867163167	0.668051119217493	0.907620527687745	178	12.3040157183951	215	0.196521382227833	153.190390619915	142	870	964333	73.2269183868347	0.576098859716333	964333	2	130	3976	0.0332739156268568	5880000	5730000	4206	0.0351987145690543	5842500	5692500	63
20211122 215807	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	250	TRUE	0.0791939867163167	0.668051119217493	0.907620527687745	178	12.3040157183951	215	0.196521382227833	153.190390619915	142	870	187049	73.2269183868347	0.576098859716333	187049	3	105	4394	0.0367720284870243	5907500	5907500	4245	0.0355250935201225	5843750	5843750	63
20211122 215820	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	250	TRUE	0.0791939867163167	0.668051119217493	0.907620527687745	178	12.3040157183951	215	0.196521382227833	153.190390619915	142	870	205151	73.2269183868347	0.576098859716333	205151	4	110	3676	0.0307633083109471	6155000	5255000	4342	0.0363368565522667	5972500	5872500	63
20211122 215832	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	250	TRUE	0.0791939867163167	0.668051119217493	0.907620527687745	178	12.3040157183951	215	0.196521382227833	153.190390619915	142	870	813697	73.2269183868347	0.576098859716333	813697	5	43	6042	0.0505636313424217	5797500	5197500	4551	0.0380859129823504	5811250	5911250	63
20211122 215846	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	250	TRUE	0.0791939867163167	0.668051119217493	0.907620527687745	178	12.3040157183951	215	0.196521382227833	153.190390619915	142	870	344719	73.2269183868347	0.576098859716333	344719	6	121	4770	0.0399186563229645	5987500	6037500	4441	0.0371653569665169	5848750	5898750	63
20211122 215900	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	250	TRUE	0.0791939867163167	0.668051119217493	0.907620527687745	178	12.3040157183951	215	0.196521382227833	153.190390619915	142	870	127217	73.2269183868347	0.576098859716333	127217	7	114	4963	0.0415338136961998	6046250	5946250	4364	0.0365209677554334	5895000	5845000	63
20211122 215913	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	250	TRUE	0.0791939867163167	0.668051119217493	0.907620527687745	178	12.3040157183951	215	0.196521382227833	153.190390619915	142	870	464371	73.2269183868347	0.576098859716333	464371	8	65	5498	0.0460110634095721	5977500	5777500	4486	0.0375419480639033	5942500	5792500	63
20211122 215925	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	250	TRUE	0.0791939867163167	0.668051119217493	0.907620527687745	178	12.3040157183951	215	0.196521382227833	153.190390619915	142	870	645137	73.2269183868347	0.576098859716333	645137	9	68	5296	0.0443205878168596	5880000	5830000	4494	0.0376088975923276	5932500	5732500	63
20211122 215938	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	250	TRUE	0.0791939867163167	0.668051119217493	0.907620527687745	178	12.3040157183951	215	0.196521382227833	153.190390619915	142	870	480803	73.2269183868347	0.576098859716333	480803	10	73	5234	0.0438017289715716	6057500	5957500	4417	0.0369645083812441	5928750	5828750	63
20211122 215951	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	248	TRUE	0.0817690569124929	0.784341502398721	0.890240891381924	653	17.0242735817257	274	12.9603845147013	25.0554634208662	75	1682	378821	79.5749722162057	0.587850014690937	378821	1	65	4498	0.0376423723565397	6077500	5977500	4498	0.0376423723565397	6077500	5977500	64
20211122 220004	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	248	TRUE	0.0817690569124929	0.784341502398721	0.890240891381924	653	17.0242735817257	274	12.9603845147013	25.0554634208662	75	1682	964333	79.5749722162057	0.587850014690937	964333	2	84	4385	0.0366967102675471	6068750	5618750	4458	0.0373076247144184	6077500	5627500	64
20211122 220015	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	248	TRUE	0.0817690569124929	0.784341502398721	0.890240891381924	653	17.0242735817257	274	12.9603845147013	25.0554634208662	75	1682	187049	79.5749722162057	0.587850014690937	187049	3	65	4891	0.0409312679403814	5936250	5636250	4355	0.0364456495359561	6106250	5756250	64
20211122 220028	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	248	TRUE	0.0817690569124929	0.784341502398721	0.890240891381924	653	17.0242735817257	274	12.9603845147013	25.0554634208662	75	1682	205151	79.5749722162057	0.587850014690937	205151	4	75	4199	0.035140133731683	6051250	5701250	4435	0.0371151448201987	6106250	5906250	64
20211122 220039	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	248	TRUE	0.0817690569124929	0.784341502398721	0.890240891381924	653	17.0242735817257	274	12.9603845147013	25.0554634208662	75	1682	813697	79.5749722162057	0.587850014690937	813697	5	41	4703	0.0393579540224114	6021250	5871250	4377	0.0366297607391228	6028750	5878750	64
20211122 220051	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	248	TRUE	0.0817690569124929	0.784341502398721	0.890240891381924	653	17.0242735817257	274	12.9603845147013	25.0554634208662	75	1682	344719	79.5749722162057	0.587850014690937	344719	6	74	4535	0.0379520139255019	5981250	5681250	4083	0.0341693655695313	5996250	5596250	64
20211122 220103	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	248	TRUE	0.0817690569124929	0.784341502398721	0.890240891381924	653	17.0242735817257	274	12.9603845147013	25.0554634208662	75	1682	127217	79.5749722162057	0.587850014690937	127217	7	83	4745	0.0397094390466387	6068750	6018750	4259	0.035642255194865	6076250	5776250	64
20211122 220114	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	248	TRUE	0.0817690569124929	0.784341502398721	0.890240891381924	653	17.0242735817257	274	12.9603845147013	25.0554634208662	75	1682	464371	79.5749722162057	0.587850014690937	464371	8	50	5154	0.043132233687329	6007500	5657500	4223	0.0353409823169558	6121250	5721250	64
20211122 220125	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	248	TRUE	0.0817690569124929	0.784341502398721	0.890240891381924	653	17.0242735817257	274	12.9603845147013	25.0554634208662	75	1682	645137	79.5749722162057	0.587850014690937	645137	9	51	4365	0.0365293364464864	5893750	5793750	4307	0.0360439523654105	6066250	5816250	64
20211122 220138	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	248	TRUE	0.0817690569124929	0.784341502398721	0.890240891381924	653	17.0242735817257	274	12.9603845147013	25.0554634208662	75	1682	480803	79.5749722162057	0.587850014690937	480803	10	77	4681	0.0391738428192446	5898750	6048750	4339	0.0363117504791076	6026250	5876250	64
20211122 220206	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	245	TRUE	0.0872624504428541	0.392310352153459	0.836032012665734	426	4.72055725519458	185	35.5616102851267	177.902555491296	11	9369	378821	99.044745350489	0.480424385747297	378821	1	106	5374	0.0449733457189961	5782500	5632500	5374	0.0449733457189961	5782500	5632500	65
20211122 220235	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	245	TRUE	0.0872624504428541	0.392310352153459	0.836032012665734	426	4.72055725519458	185	35.5616102851267	177.902555491296	11	9369	964333	99.044745350489	0.480424385747297	964333	2	150	4978	0.0416593440619953	6027500	5927500	4682	0.0391822115102977	5847500	5847500	65
20211122 220259	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	245	TRUE	0.0872624504428541	0.392310352153459	0.836032012665734	426	4.72055725519458	185	35.5616102851267	177.902555491296	11	9369	187049	99.044745350489	0.480424385747297	187049	3	75	4557	0.0381361251286686	5703750	5503750	4816	0.040303616111404	5880000	5980000	65
20211122 220328	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	245	TRUE	0.0872624504428541	0.392310352153459	0.836032012665734	426	4.72055725519458	185	35.5616102851267	177.902555491296	11	9369	205151	99.044745350489	0.480424385747297	205151	4	152	4904	0.0410400609240709	5870000	5820000	4616	0.0386298779007975	5880000	5730000	65
20211122 220357	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	245	TRUE	0.0872624504428541	0.392310352153459	0.836032012665734	426	4.72055725519458	185	35.5616102851267	177.902555491296	11	9369	813697	99.044745350489	0.480424385747297	813697	5	151	5634	0.0471492053927845	5957500	5607500	4789	0.0400776614529721	5913750	6013750	65
20211122 220424	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	245	TRUE	0.0872624504428541	0.392310352153459	0.836032012665734	426	4.72055725519458	185	35.5616102851267	177.902555491296	11	9369	344719	99.044745350489	0.480424385747297	344719	6	125	4962	0.0415254450051467	5947500	5797500	4821	0.0403454595666692	6023750	5923750	65
20211122 220450	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	245	TRUE	0.0872624504428541	0.392310352153459	0.836032012665734	426	4.72055725519458	185	35.5616102851267	177.902555491296	11	9369	127217	99.044745350489	0.480424385747297	127217	7	100	5034	0.0421279907609651	6007500	5807500	4795	0.0401278735992903	5956250	5856250	65
20211122 220516	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	245	TRUE	0.0872624504428541	0.392310352153459	0.836032012665734	426	4.72055725519458	185	35.5616102851267	177.902555491296	11	9369	464371	99.044745350489	0.480424385747297	464371	8	116	5295	0.0443122191258065	6081250	5831250	5600	0.0468646698969814	5950000	5700000	65
20211122 220542	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	245	TRUE	0.0872624504428541	0.392310352153459	0.836032012665734	426	4.72055725519458	185	35.5616102851267	177.902555491296	11	9369	645137	99.044745350489	0.480424385747297	645137	9	105	4557	0.0381361251286686	5903750	5903750	5480	0.0458604269706175	5950000	5750000	65
20211122 220608	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	245	TRUE	0.0872624504428541	0.392310352153459	0.836032012665734	426	4.72055725519458	185	35.5616102851267	177.902555491296	11	9369	480803	99.044745350489	0.480424385747297	480803	10	122	4986	0.0417262935904195	6017500	6067500	4864	0.0407053132819496	5970000	5870000	65
20211122 220645	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	264	TRUE	0.0619388843466811	0.394609987221466	0.849597615600845	377	19.9506797395009	277	0.128956629983936	198.612962262845	31	5903	378821	88.4927412433415	0.853054359787341	378821	1	151	5501	0.0460361694827312	5823750	5623750	5501	0.0460361694827312	5823750	5623750	66
20211122 220714	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	264	TRUE	0.0619388843466811	0.394609987221466	0.849597615600845	377	19.9506797395009	277	0.128956629983936	198.612962262845	31	5903	964333	88.4927412433415	0.853054359787341	964333	2	147	5515	0.0461533311574737	5906250	5706250	5187	0.043408400492079	5966250	5666250	66
20211122 220742	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	264	TRUE	0.0619388843466811	0.394609987221466	0.849597615600845	377	19.9506797395009	277	0.128956629983936	198.612962262845	31	5903	187049	88.4927412433415	0.853054359787341	187049	3	119	4579	0.0383202363318353	5876250	5626250	4861	0.0406802072087905	5873750	5773750	66
20211122 220810	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	264	TRUE	0.0619388843466811	0.394609987221466	0.849597615600845	377	19.9506797395009	277	0.128956629983936	198.612962262845	31	5903	205151	88.4927412433415	0.853054359787341	205151	4	134	5468	0.0457600026779811	6015000	5865000	5055	0.0423037332730788	5881250	5881250	66
20211122 220838	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	264	TRUE	0.0619388843466811	0.394609987221466	0.849597615600845	377	19.9506797395009	277	0.128956629983936	198.612962262845	31	5903	813697	88.4927412433415	0.853054359787341	813697	5	122	5733	0.0479777058070347	5833750	5633750	5491	0.0459524825722009	5886250	5886250	66
20211122 220906	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	264	TRUE	0.0619388843466811	0.394609987221466	0.849597615600845	377	19.9506797395009	277	0.128956629983936	198.612962262845	31	5903	344719	88.4927412433415	0.853054359787341	344719	6	116	4777	0.0399772371603358	5728750	5578750	5476	0.0458269522064054	5905000	5805000	66
20211122 220933	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	264	TRUE	0.0619388843466811	0.394609987221466	0.849597615600845	377	19.9506797395009	277	0.128956629983936	198.612962262845	31	5903	127217	88.4927412433415	0.853054359787341	127217	7	115	5088	0.0425799000778288	5740000	5940000	5346	0.0447390223695112	5817500	5967500	66
20211122 221000	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	264	TRUE	0.0619388843466811	0.394609987221466	0.849597615600845	377	19.9506797395009	277	0.128956629983936	198.612962262845	31	5903	464371	88.4927412433415	0.853054359787341	464371	8	111	4673	0.0391068932908204	5658750	5758750	5384	0.0450570326295264	5820000	5920000	66
20211122 221029	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	264	TRUE	0.0619388843466811	0.394609987221466	0.849597615600845	377	19.9506797395009	277	0.128956629983936	198.612962262845	31	5903	645137	88.4927412433415	0.853054359787341	645137	9	141	5086	0.0425631626957228	5842500	5992500	5419	0.0453499368163826	5826250	5876250	66
20211122 221056	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	264	TRUE	0.0619388843466811	0.394609987221466	0.849597615600845	377	19.9506797395009	277	0.128956629983936	198.612962262845	31	5903	480803	88.4927412433415	0.853054359787341	480803	10	109	5218	0.043667829914723	5977500	5877500	5476	0.0458269522064054	5855000	5805000	66
20211122 221108	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	235	TRUE	0.112090775106128	0.671644799187625	0.897071330816319	991	12.4895770999598	221	88.4803053846059	41.8940121989608	48	2260	378821	83.9568522854633	0.505710031999836	378821	1	47	5857	0.0490154234976107	5628750	5328750	5857	0.0490154234976107	5628750	5328750	67
20211122 221119	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	235	TRUE	0.112090775106128	0.671644799187625	0.897071330816319	991	12.4895770999598	221	88.4803053846059	41.8940121989608	48	2260	964333	83.9568522854633	0.505710031999836	964333	2	62	4863	0.0406969445908965	5521250	5721250	6053	0.0506556869440051	5483750	5433750	67
20211122 221130	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	235	TRUE	0.112090775106128	0.671644799187625	0.897071330816319	991	12.4895770999598	221	88.4803053846059	41.8940121989608	48	2260	187049	83.9568522854633	0.505710031999836	187049	3	55	5515	0.0461533311574737	5606250	5606250	6214	0.0520030462035433	5532500	5182500	67
20211122 221140	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	235	TRUE	0.112090775106128	0.671644799187625	0.897071330816319	991	12.4895770999598	221	88.4803053846059	41.8940121989608	48	2260	205151	83.9568522854633	0.505710031999836	205151	4	38	6118	0.0511996518624522	5852500	5102500	4422	0.0370063518365093	5572500	5622500	67
20211122 221150	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	235	TRUE	0.112090775106128	0.671644799187625	0.897071330816319	991	12.4895770999598	221	88.4803053846059	41.8940121989608	48	2260	813697	83.9568522854633	0.505710031999836	813697	5	42	4952	0.0414417580946164	5260000	5560000	4862	0.0406885758998435	5522500	5822500	67
20211122 221201	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	235	TRUE	0.112090775106128	0.671644799187625	0.897071330816319	991	12.4895770999598	221	88.4803053846059	41.8940121989608	48	2260	344719	83.9568522854633	0.505710031999836	344719	6	67	6840	0.0572418468027416	5550000	4950000	6423	0.0537521026336271	5621250	5021250	67
20211122 221212	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	235	TRUE	0.112090775106128	0.671644799187625	0.897071330816319	991	12.4895770999598	221	88.4803053846059	41.8940121989608	48	2260	127217	83.9568522854633	0.505710031999836	127217	7	62	5783	0.0483961403596863	5571250	5371250	6381	0.0534006176093997	5573750	5023750	67
20211122 221222	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	235	TRUE	0.112090775106128	0.671644799187625	0.897071330816319	991	12.4895770999598	221	88.4803053846059	41.8940121989608	48	2260	464371	83.9568522854633	0.505710031999836	464371	8	49	5149	0.0430903902320638	5663750	5513750	6391	0.05348430451993	5561250	5011250	67
20211122 221232	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	235	TRUE	0.112090775106128	0.671644799187625	0.897071330816319	991	12.4895770999598	221	88.4803053846059	41.8940121989608	48	2260	645137	83.9568522854633	0.505710031999836	645137	9	36	4959	0.0415003389319876	5501250	5651250	6224	0.0520867331140736	5570000	5120000	67
20211122 221243	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	235	TRUE	0.112090775106128	0.671644799187625	0.897071330816319	991	12.4895770999598	221	88.4803053846059	41.8940121989608	48	2260	480803	83.9568522854633	0.505710031999836	480803	10	64	5227	0.0437431481342003	5666250	5816250	6176	0.0516850359435281	5580000	5130000	67
20211122 221259	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	246	TRUE	0.0852673053706576	0.965786126994506	0.755559862940578	139	3.8494701143229	198	37.6777024755242	172.347289712688	39	3108	378821	86.1715099813031	0.565044403637111	378821	1	127	5246	0.0439021532642079	5892500	5942500	5246	0.0439021532642079	5892500	5942500	68
